notice_evidence_id,source_id,etf_id,ticker,etf_name,distribution_record_date,distribution_pay_date,distribution_per_share_krw,row_locator,raw_row_text,content_hash_sha256,parser_name,parser_version,evidence_status,review_status,created_at,note
krx-notice-evidence:20c7cf381ee89bd2,krx:kind:distribution_notice:20260729:20260729000622,KR7139250005,139250,TIGER 200 에너지화학,2026-07-31,2026-08-04,50,table[0]/row[125],KR7139250005 | TIGER 200 에너지화학 | 2026-07-31 | 2026-08-04 | 50 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:21170976c0e516a4,krx:kind:distribution_notice:20260729:20260729000622,KR70089B0005,0089B0,PLUS 미국나스닥100미국채혼합50,2026-07-31,2026-08-04,11,table[0]/row[68],KR70089B0005 | PLUS 미국나스닥100미국채혼합50 | 2026-07-31 | 2026-08-04 | 11 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:21bfddce55b9e5b5,krx:kind:distribution_notice:20260729:20260729002071,KR70005A0007,0005A0,KODEX 미국S&P500데일리커버드콜OTM,2026-07-31,2026-08-04,126,table[0]/row[77],KR70005A0007 | KODEX 미국S&P500데일리커버드콜OTM | 2026-07-31 | 2026-08-04 | 126 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:227456405f1bc833,krx:kind:distribution_notice:20260729:20260729000622,KR7476690003,476690,TIGER 글로벌비만치료제TOP2Plus,2026-07-31,2026-08-04,11,table[0]/row[141],KR7476690003 | TIGER 글로벌비만치료제TOP2Plus | 2026-07-31 | 2026-08-04 | 11 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:23850e24bed537c3,krx:kind:distribution_notice:20260729:20260729002071,KR7483280004,483280,KODEX 미국AI테크TOP10타겟커버드콜,2026-07-31,2026-08-04,117,table[0]/row[106],KR7483280004 | KODEX 미국AI테크TOP10타겟커버드콜 | 2026-07-31 | 2026-08-04 | 117 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:240839145be95d07,krx:kind:distribution_notice:20260729:20260729002071,KR7468630009,468630,KODEX iShares미국투자등급회사채액티브,2026-07-31,2026-08-04,40,table[0]/row[14],KR7468630009 | KODEX iShares미국투자등급회사채액티브 | 2026-07-31 | 2026-08-04 | 40 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:241571f3148f7ff6,krx:kind:distribution_notice:20260729:20260729000622,KR7472830009,472830,RISE 미국30년국채커버드콜(합성),2026-07-31,2026-08-04,64,table[0]/row[96],KR7472830009 | RISE 미국30년국채커버드콜(합성) | 2026-07-31 | 2026-08-04 | 64 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:248690c7242e0d87,krx:kind:distribution_notice:20260729:20260729002071,KR7360200000,360200,ACE 미국S&P500,2026-07-31,2026-08-04,66,table[0]/row[162],KR7360200000 | ACE 미국S&P500 | 2026-07-31 | 2026-08-04 | 66 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:25ee42dfdca1d4e3,krx:kind:distribution_notice:20260729:20260729002071,KR7226490001,226490,KODEX 코스피,2026-07-31,2026-08-04,151,table[0]/row[83],KR7226490001 | KODEX 코스피 | 2026-07-31 | 2026-08-04 | 151 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:260f10467948e730,krx:kind:distribution_notice:20260729:20260729002071,KR7437070006,437070,KODEX 아시아달러채권ESG플러스액티브,2026-07-31,2026-08-04,249,table[0]/row[20],KR7437070006 | KODEX 아시아달러채권ESG플러스액티브 | 2026-07-31 | 2026-08-04 | 249 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:266bb8da321e36a9,krx:kind:distribution_notice:20260729:20260729000622,KR7402460000,402460,HANARO Fn K-메타버스MZ,2026-07-31,2026-08-04,15,table[0]/row[8],KR7402460000 | HANARO Fn K-메타버스MZ | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:267c62b7d7d89a3b,krx:kind:distribution_notice:20260729:20260729002071,KR7494210008,494210,SOL 미국500타겟데일리커버드콜액티브,2026-07-31,2026-08-03,112,table[0]/row[149],KR7494210008 | SOL 미국500타겟데일리커버드콜액티브 | 2026-07-31 | 2026-08-03 | 112 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:270e7fd7870d17b4,krx:kind:distribution_notice:20260729:20260729002071,KR7435040001,435040,ACE 글로벌브랜드TOP10,2026-07-31,2026-08-04,32,table[0]/row[164],KR7435040001 | ACE 글로벌브랜드TOP10 | 2026-07-31 | 2026-08-04 | 32 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:273489f2b9fbbe6f,krx:kind:distribution_notice:20260729:20260729000622,KR7373790005,373790,KIWOOM 미국방어배당성장나스닥,2026-07-31,2026-08-04,25,table[0]/row[38],KR7373790005 | KIWOOM 미국방어배당성장나스닥 | 2026-07-31 | 2026-08-04 | 25 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:286c3dee2c444b30,krx:kind:distribution_notice:20260729:20260729002071,KR70028X0003,0028X0,KODEX 미국금융테크액티브,2026-07-31,2026-08-04,22,table[0]/row[37],KR70028X0003 | KODEX 미국금융테크액티브 | 2026-07-31 | 2026-08-04 | 22 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:29362aa8afa5cb40,krx:kind:distribution_notice:20260729:20260729000622,KR7289250003,289250,TIGER MSCI KOREA ESG유니버설,2026-07-31,2026-08-04,20,table[0]/row[137],KR7289250003 | TIGER MSCI KOREA ESG유니버설 | 2026-07-31 | 2026-08-04 | 20 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2b57ca95f7f51210,krx:kind:distribution_notice:20260729:20260729000622,KR7315270009,315270,TIGER 200커뮤니케이션서비스,2026-07-31,2026-08-04,90,table[0]/row[128],KR7315270009 | TIGER 200커뮤니케이션서비스 | 2026-07-31 | 2026-08-04 | 90 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2bf23f1f56ed347e,krx:kind:distribution_notice:20260729:20260729000622,KR7449580000,449580,RISE 테슬라애플아마존채권혼합,2026-07-31,2026-08-04,171,table[0]/row[120],KR7449580000 | RISE 테슬라애플아마존채권혼합 | 2026-07-31 | 2026-08-04 | 171 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2cd2d5aba0c1d05b,krx:kind:distribution_notice:20260729:20260729000622,KR7475720009,475720,RISE 200위클리커버드콜,2026-07-31,2026-08-04,235,table[0]/row[79],KR7475720009 | RISE 200위클리커버드콜 | 2026-07-31 | 2026-08-04 | 235 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2d268d710129a273,krx:kind:distribution_notice:20260729:20260729000622,KR7245340005,245340,TIGER 미국다우존스30,2026-07-31,2026-08-04,23,table[0]/row[160],KR7245340005 | TIGER 미국다우존스30 | 2026-07-31 | 2026-08-04 | 23 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2d46ea1478b4e982,krx:kind:distribution_notice:20260729:20260729002071,KR7372330001,372330,KODEX 차이나항셍테크,2026-07-31,2026-08-04,51,table[0]/row[42],KR7372330001 | KODEX 차이나항셍테크 | 2026-07-31 | 2026-08-04 | 51 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2e8b28e3e40a4ae7,krx:kind:distribution_notice:20260729:20260729002071,KR7487950008,487950,KODEX 대만테크고배당다우존스,2026-07-31,2026-08-04,77,table[0]/row[74],KR7487950008 | KODEX 대만테크고배당다우존스 | 2026-07-31 | 2026-08-04 | 77 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2eecf00f19556ed5,krx:kind:distribution_notice:20260729:20260729002071,KR7477730006,477730,KODEX 인도타타그룹,2026-07-31,2026-08-04,60,table[0]/row[45],KR7477730006 | KODEX 인도타타그룹 | 2026-07-31 | 2026-08-04 | 60 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:2f0b46530de09dba,krx:kind:distribution_notice:20260729:20260729000622,KR7480310002,480310,TIGER 글로벌온디바이스AI,2026-07-31,2026-08-04,25,table[0]/row[142],KR7480310002 | TIGER 글로벌온디바이스AI | 2026-07-31 | 2026-08-04 | 25 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:30b2a54ce25a99da,krx:kind:distribution_notice:20260729:20260729002071,KR7316300003,316300,ACE 싱가포르리츠,2026-07-31,2026-08-04,65,table[0]/row[161],KR7316300003 | ACE 싱가포르리츠 | 2026-07-31 | 2026-08-04 | 65 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:30f8fbe02bbba8a0,krx:kind:distribution_notice:20260729:20260729000622,KR7448290007,448290,TIGER 미국S&P500(H),2026-07-31,2026-08-04,42,table[0]/row[151],KR7448290007 | TIGER 미국S&P500(H) | 2026-07-31 | 2026-08-04 | 42 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:322ed3d4c22f8fcc,krx:kind:distribution_notice:20260729:20260729000622,KR7329200000,329200,TIGER 리츠부동산인프라,2026-07-31,2026-08-04,33,table[0]/row[145],KR7329200000 | TIGER 리츠부동산인프라 | 2026-07-31 | 2026-08-04 | 33 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:33d4c0ab4b9424b8,krx:kind:distribution_notice:20260729:20260729002071,KR7483290003,483290,KODEX 미국배당다우존스타겟커버드콜,2026-07-31,2026-08-04,133,table[0]/row[75],KR7483290003 | KODEX 미국배당다우존스타겟커버드콜 | 2026-07-31 | 2026-08-04 | 133 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:355fcd23bbf295ee,krx:kind:distribution_notice:20260729:20260729002071,KR7192720001,192720,파워 고배당저변동성,2026-07-31,2026-08-04,151,table[0]/row[9],KR7192720001 | 파워 고배당저변동성 | 2026-07-31 | 2026-08-04 | 151 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:357948d83f063407,krx:kind:distribution_notice:20260729:20260729002071,KR70040Y0006,0040Y0,SOL 팔란티어커버드콜OTM채권혼합,2026-07-31,2026-08-03,162,table[0]/row[152],KR70040Y0006 | SOL 팔란티어커버드콜OTM채권혼합 | 2026-07-31 | 2026-08-03 | 162 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:35f649fead01fd2e,krx:kind:distribution_notice:20260729:20260729002071,KR70038A0008,0038A0,KODEX 미국휴머노이드로봇,2026-07-31,2026-08-04,14,table[0]/row[66],KR70038A0008 | KODEX 미국휴머노이드로봇 | 2026-07-31 | 2026-08-04 | 14 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:36d30b7d48189956,krx:kind:distribution_notice:20260729:20260729000622,KR7102110004,102110,TIGER 200,2026-07-31,2026-08-04,133,table[0]/row[121],KR7102110004 | TIGER 200 | 2026-07-31 | 2026-08-04 | 133 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:373606b1693d013b,krx:kind:distribution_notice:20260729:20260729000622,KR7449780006,449780,KIWOOM 미국S&P500(H),2026-07-31,2026-08-04,43,table[0]/row[33],KR7449780006 | KIWOOM 미국S&P500(H) | 2026-07-31 | 2026-08-04 | 43 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:374e40df831183b8,krx:kind:distribution_notice:20260729:20260729000622,KR7307510008,307510,TIGER 의료기기,2026-07-31,2026-08-04,156,table[0]/row[178],KR7307510008 | TIGER 의료기기 | 2026-07-31 | 2026-08-04 | 156 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:3766484e34e1c4ea,krx:kind:distribution_notice:20260729:20260729002071,KR70102X0002,0102X0,ACE 유럽방산TOP10,2026-07-31,2026-08-04,32,table[0]/row[177],KR70102X0002 | ACE 유럽방산TOP10 | 2026-07-31 | 2026-08-04 | 32 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
